Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
cruise-ship,712,0,13,0,645,0,54,4 (7%),54,2%,0,0
sri-lanka,702,12,7,0,172,10,523,1 (0%),523,1%,"23,525","1,107"
somalia,671,70,31,3,34,3,606,2 (0%),606,5%,0,0
burkina-faso,652,3,44,0,535,18,73,0 (0%),73,7%,0,0
uruguay,652,4,17,0,440,5,195,10 (5%),195,3%,"21,164",610
guatemala,644,45,16,0,72,6,556,5 (1%),556,2%,"7,200",0
congo-kinshasa,604,104,32,1,75,10,497,0 (0%),497,5%,0,0
sudan,592,150,41,10,52,13,499,0 (0%),499,7%,0,0
georgia,582,16,8,1,207,0,367,6 (2%),367,1%,"15,904",0
san-marino,580,11,41,0,82,4,457,5 (1%),457,7%,"2,386",81
mali,544,36,26,0,206,10,312,0 (0%),312,5%,"2,172",0
channel-islands,543,5,41,0,406,0,96,0 (0%),96,8%,"5,342",0
mayotte,539,0,4,0,235,0,300,4 (1%),300,1%,"3,000",0
maldives,519,28,1,0,18,1,500,2 (0%),500,0%,"8,008",0
tanzania,480,0,16,0,167,0,297,7 (2%),297,3%,0,0
malta,468,1,4,0,379,0,85,1 (1%),85,1%,"35,117","2,128"
jordan,460,1,9,1,367,3,84,5 (6%),84,2%,"82,092","3,207"
el-salvador,446,22,10,0,141,17,295,2 (1%),295,2%,"26,961","1,469"
kenya,435,24,22,1,152,2,261,2 (1%),261,5%,"21,702",0
jamaica,432,10,8,0,31,2,393,1 (0%),393,2%,"4,779",340
taiwan,432,3,6,0,324,0,102,0 (0%),102,1%,"63,713",373
réunion,423,1,0,0,300,0,123,2 (2%),123,0%,0,0
west-bank-and-gaza,353,9,2,0,76,0,275,0 (0%),275,1%,0,0
palestine,353,9,2,0,76,0,275,0 (0%),275,1%,"32,200",0
venezuela,345,10,10,0,148,6,187,2 (1%),187,3%,"477,790","19,053"
gabon,335,59,5,2,85,18,245,1 (0%),245,1%,724,0
paraguay,333,67,10,0,115,2,208,5 (2%),208,3%,"10,342",439
mauritius,332,0,10,0,312,2,10,3 (30%),10,3%,"16,028",0
montenegro,322,0,7,0,233,19,82,2 (2%),82,2%,"6,864",0
isle-of-man,320,4,22,0,271,0,27,21 (78%),27,7%,"3,242",14
equatorial-guinea,315,0,1,0,9,0,305,0 (0%),305,0%,854,0
vietnam,270,0,0,0,219,0,51,8 (16%),51,0%,"261,004",0
guinea-bissau,257,52,1,0,19,0,237,0 (0%),237,0%,"1,500",0
rwanda,255,6,0,0,120,11,135,0 (0%),135,0%,"33,303","22,334"
congo-brazzaville,229,9,9,0,25,6,195,0 (0%),195,4%,0,0
faroe-islands,187,0,0,0,184,0,3,0 (0%),3,0%,"7,081",118
martinique,179,1,14,0,83,0,82,5 (6%),82,8%,0,0
sierra-leone,155,19,8,1,21,0,126,0 (0%),126,5%,0,0
liberia,154,2,18,0,48,3,88,0 (0%),88,12%,0,0
cabo-verde,152,30,2,1,18,0,132,0 (0%),132,1%,791,0
guadeloupe,152,1,12,0,95,0,45,6 (13%),45,8%,0,0
myanmar,151,1,6,0,31,4,114,0 (0%),114,4%,"8,281",563
burma,151,1,6,0,31,4,114,0 (0%),114,4%,0,0
gibraltar,144,0,0,0,131,0,13,0 (0%),13,0%,"2,626",0
brunei,138,0,1,0,124,0,13,2 (15%),13,1%,"13,717",137
madagascar,135,3,0,0,97,3,38,1 (3%),38,0%,"3,393",165
ethiopia,133,2,3,0,66,7,64,0 (0%),64,2%,"18,754",912
french-guiana,128,2,1,0,98,4,29,2 (7%),29,1%,0,0
togo,123,7,9,0,66,1,48,0 (0%),48,7%,"7,100",218
cambodia,122,0,0,0,119,0,3,1 (33%),3,0%,"12,084",109
zambia,119,10,3,0,75,1,41,1 (2%),41,3%,"5,284",0
chad,117,44,10,5,39,6,68,0 (0%),68,9%,0,0
trinidad-and-tobago,116,0,8,0,81,9,27,0 (0%),27,7%,"1,772",42
bermuda,114,3,6,0,48,0,60,4 (7%),60,5%,"2,791",594
eswatini,108,2,1,0,12,0,95,0 (0%),95,1%,714,0
aruba,100,0,2,0,81,2,17,4 (24%),17,2%,"1,721",30
monaco,95,0,4,0,73,9,18,1 (6%),18,4%,0,0
benin,90,26,2,1,42,9,46,0 (0%),46,2%,0,0
uganda,88,3,0,0,52,0,36,0 (0%),36,0%,"36,302","4,938"
haiti,85,4,8,0,10,2,67,0 (0%),67,9%,848,21
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
bahamas,82,1,11,0,24,0,47,1 (2%),47,13%,"1,313",29
guyana,82,0,9,0,22,0,51,2 (4%),51,11%,579,0
barbados,81,0,7,0,39,0,35,4 (11%),35,9%,"2,160",0
mozambique,79,3,0,0,12,0,67,0 (0%),67,0%,"2,246",350
sint-maarten,76,1,13,0,44,11,19,7 (37%),19,17%,329,27
tajikistan,76,61,2,2,0,0,74,0 (0%),74,3%,0,0
cayman-islands,74,1,1,0,10,0,63,3 (5%),63,1%,"1,927",392
car,72,22,0,0,10,0,62,0 (0%),62,0%,0,0
libya,63,2,3,0,18,0,42,0 (0%),42,5%,"1,949",0
nepal,59,2,0,0,16,0,43,0 (0%),43,0%,"60,374","3,185"
south-sudan,45,10,0,0,0,0,45,0 (0%),45,0%,"1,247","1,247"
macau,45,0,0,0,37,2,8,1 (13%),8,0%,0,0
syria,44,1,3,0,27,6,14,0 (0%),14,7%,0,0
mongolia,39,1,0,0,10,0,29,0 (0%),29,0%,"8,022",350
eritrea,39,0,0,0,26,0,13,0 (0%),13,0%,0,0
malawi,38,1,3,0,9,0,26,1 (4%),26,8%,831,0
saint-martin,38,0,3,0,27,3,8,3 (38%),8,8%,0,0
angola,35,5,2,0,11,0,22,0 (0%),22,6%,481,0
zimbabwe,34,0,4,0,5,0,25,0 (0%),25,12%,"7,642",0
antigua-and-barbuda,25,1,3,0,15,4,7,1 (14%),7,12%,151,38
timor-leste,24,0,0,0,16,0,8,0 (0%),8,0%,322,0
botswana,23,0,1,0,8,3,14,0 (0%),14,4%,"7,675","1,127"
grenada,21,1,0,0,13,0,8,4 (50%),8,0%,"1,406",0
laos,19,0,0,0,8,0,11,0 (0%),11,0%,"2,021",94
new-caledonia,18,0,0,0,17,0,1,1 (100%),1,0%,"4,947",491
belize,18,0,2,0,13,4,3,1 (33%),3,11%,"1,043",48
fiji,18,0,0,0,12,0,6,0 (0%),6,0%,"1,007",0
saint-lucia,17,0,0,0,15,0,2,0 (0%),2,0%,446,0
gambia,17,5,1,0,9,1,7,0 (0%),7,6%,401,0
curaçao,16,0,1,0,13,0,2,0 (0%),2,6%,351,8
namibia,16,0,0,0,8,0,8,0 (0%),8,0%,704,0
sao-tome-and-principe,16,2,1,1,4,0,11,0 (0%),11,6%,19,0
st-vincent-grenadines,16,0,0,0,8,0,8,0 (0%),8,0%,108,0
dominica,16,0,0,0,13,0,3,0 (0%),3,0%,383,0
saint-kitts-and-nevis,15,0,0,0,6,0,9,0 (0%),9,0%,293,0
burundi,15,4,1,0,7,3,7,0 (0%),7,7%,284,0
nicaragua,14,0,3,0,7,0,4,0 (0%),4,21%,0,0
falkland-islands,13,0,0,0,13,2,0,0 (nan%),0,0%,372,0
turks-and-caicos,12,0,1,0,5,0,6,0 (0%),6,8%,83,0
seychelles,11,0,0,0,6,0,5,0 (0%),5,0%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,271",13
vatican-city,11,0,0,0,2,0,9,0 (0%),9,0%,0,0
montserrat,11,0,1,0,2,0,8,1 (13%),8,9%,36,0
suriname,10,0,1,0,8,0,1,0 (0%),1,10%,404,0
yemen,10,3,2,0,1,0,7,0 (0%),7,20%,120,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
mauritania,8,0,1,0,6,0,1,0 (0%),1,13%,"1,032",0
papua-new-guinea,8,0,0,0,0,0,8,0 (0%),8,0%,604,0
bhutan,7,0,0,0,5,0,2,0 (0%),2,0%,"10,101",56
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
british-virgin-islands,6,0,1,0,3,0,2,0 (0%),2,17%,0,0
western-sahara,6,0,0,0,5,0,1,0 (0%),1,0%,0,0
caribbean-netherlands,6,1,0,0,0,0,6,0 (0%),6,0%,110,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
comoros,3,2,0,0,0,0,3,0 (0%),3,0%,0,0
saint-pierre-miquelon,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
united-states,"1,187,233","27,803","68,566","1,175","178,263","17,595","940,404","16,139 (2%)","940,404",6%,"7,188,538","263,419"
spain,"247,122","1,555","25,264",164,"148,558","2,325","73,300","2,386 (3%)","73,300",10%,"1,932,455","403,622"
italy,"210,717","1,389","28,884",174,"81,654","1,740","100,179","1,501 (1%)","100,179",14%,"2,153,772","44,935"
united-kingdom,"187,721","4,340","28,516",315,860,0,"158,345","1,559 (1%)","158,345",15%,"1,206,405","76,498"
france,"168,693",297,"24,895",135,"50,784",222,"93,014","3,819 (4%)","93,014",15%,"1,100,228",0
germany,"165,664",697,"6,866",54,"130,600","1,600","28,198","1,979 (7%)","28,198",4%,"2,547,052",0
russia,"134,687","10,633","1,280",58,"16,639","1,626","116,768","2,300 (2%)","116,768",1%,"4,100,000","154,482"
turkey,"126,045","1,670","3,397",61,"63,151","4,892","59,497","1,424 (2%)","59,497",3%,"1,135,367","24,001"
brazil,"101,147","4,588","7,025",275,"42,991","2,054","51,131","8,318 (16%)","51,131",7%,"339,552",0
iran,"97,424",976,"6,203",47,"78,422","1,072","12,799","2,690 (21%)","12,799",6%,"496,273","11,732"
china,"83,744",1,"4,634",0,"78,382",17,728,37 (5%),728,6%,0,0
canada,"60,445","2,576","3,794",111,"24,908","1,107","31,743",557 (2%),"31,743",6%,"893,490","61,268"
belgium,"49,906",389,"7,844",79,"12,309",98,"29,753",674 (2%),"29,753",16%,"423,971","162,975"
peru,"45,928","3,394","1,286",86,"13,550","1,116","31,092",679 (2%),"31,092",3%,"375,096","19,492"
india,"42,505","2,806","1,391",68,"11,775",956,"29,339",0 (0%),"29,339",3%,"1,046,450","70,087"
netherlands,"40,671",335,"5,058",69,81,0,"35,532",688 (2%),"35,532",12%,"225,899",0
switzerland,"29,905",88,"1,762",0,"24,500",300,"3,643",141 (4%),"3,643",6%,"280,220","4,220"
ecuador,"29,538","2,074","1,564",193,"3,300","1,168","24,674",149 (1%),"24,674",5%,"78,659","4,730"
saudi-arabia,"27,011","1,552",184,8,"4,134",369,"22,693",139 (1%),"22,693",1%,"352,555","12,780"
portugal,"25,282",92,"1,043",20,"1,689",18,"22,550",144 (1%),"22,550",4%,"426,836",0
sweden,"22,317",235,"2,679",10,"1,005",0,"18,633",403 (2%),"18,633",12%,"119,500",0
mexico,"22,088","1,349","2,061",89,"13,447","1,070","6,580",378 (6%),"6,580",9%,"93,791","2,603"
ireland,"21,506",330,"1,303",17,"13,386",0,"6,817",98 (1%),"6,817",6%,"169,377",0
pakistan,"20,084","1,062",457,20,"5,114",361,"14,513",111 (1%),"14,513",2%,"203,025","9,166"
chile,"19,663","1,228",260,13,"10,041",469,"9,362",408 (4%),"9,362",1%,"206,218","6,818"
singapore,"18,205",657,18,1,"1,408",61,"16,779",22 (0%),"16,779",0%,"143,919",0
belarus,"16,705",877,99,2,"3,196",79,"13,410",92 (1%),"13,410",1%,"204,239","8,809"
israel,"16,208",23,232,3,"9,749",156,"6,227",103 (2%),"6,227",1%,"397,046","7,024"
austria,"15,597",39,598,2,"13,228",48,"1,771",114 (6%),"1,771",4%,"274,355","4,736"
qatar,"15,551",679,12,0,"1,664",130,"13,875",72 (1%),"13,875",0%,"104,435","2,707"
japan,"14,571",266,474,19,"3,205",230,"10,892",324 (3%),"10,892",3%,"181,527","7,377"
united-arab-emirates,"14,163",564,126,7,"2,763",99,"11,274",1 (0%),"11,274",1%,"1,200,000",0
poland,"13,693",318,678,14,"3,945",183,"9,070",160 (2%),"9,070",5%,"375,948","9,935"
romania,"13,163",431,790,19,"4,869",322,"7,504",255 (3%),"7,504",6%,"195,508","4,968"
ukraine,"11,913",502,288,9,"1,548",50,"10,077",158 (2%),"10,077",2%,"129,723","6,971"
indonesia,"11,192",349,845,14,"1,876",211,"8,471",0 (0%),"8,471",8%,"112,965","5,022"
south-korea,"10,793",13,250,0,"9,183",60,"1,360",55 (4%),"1,360",2%,"630,973","7,904"
denmark,"9,710",116,484,9,"7,172",99,"2,054",62 (3%),"2,054",5%,"233,799","11,887"
serbia,"9,464",102,193,4,"1,551",125,"7,720",54 (1%),"7,720",2%,"101,911","5,274"
bangladesh,"9,455",665,177,2,"1,063",886,"8,215",1 (0%),"8,215",2%,"81,434","5,368"
philippines,"9,223",295,607,4,"1,214",90,"7,402",31 (0%),"7,402",7%,"120,736","5,724"
dominican-republic,"7,954",376,333,7,"1,606",125,"6,015",144 (2%),"6,015",4%,"30,102",0
norway,"7,847",38,211,0,32,0,"7,604",37 (0%),"7,604",3%,"172,586",0
czechia,"7,781",26,248,3,"3,587",126,"3,946",62 (2%),"3,946",3%,"257,678","3,852"
colombia,"7,668",383,340,16,"1,722",56,"5,606",118 (2%),"5,606",4%,"114,602","5,652"
panama,"7,090",370,197,5,641,19,"6,252",85 (1%),"6,252",3%,"33,354","1,459"
australia,"6,801",18,95,1,"5,817",28,889,29 (3%),889,1%,"633,107","21,524"
south-africa,"6,783",447,131,8,"2,549",0,"4,103",36 (1%),"4,103",2%,"245,747","15,061"
egypt,"6,465",272,429,14,"1,562",40,"4,474",0 (0%),"4,474",7%,"90,000",0
malaysia,"6,298",122,105,2,"4,413",87,"1,780",27 (2%),"1,780",2%,"195,833","11,620"
finland,"5,254",78,230,10,"3,000",0,"2,024",49 (2%),"2,024",4%,"102,300",500
kuwait,"4,983",364,38,5,"1,776",73,"3,169",72 (2%),"3,169",1%,"196,397","17,397"
morocco,"4,903",174,174,1,"1,438",182,"3,291",1 (0%),"3,291",4%,"42,112","2,745"
argentina,"4,681",149,241,12,"1,354",34,"3,086",157 (5%),"3,086",5%,"65,813","1,947"
algeria,"4,474",179,463,4,"1,936",64,"2,075",22 (1%),"2,075",10%,"6,500",0
moldova,"4,121",69,125,1,"1,382",48,"2,614",237 (9%),"2,614",3%,"20,447","8,684"
kazakhstan,"3,920",63,27,2,"1,084",99,"2,809",40 (1%),"2,809",1%,"296,136","13,274"
luxembourg,"3,824",12,96,4,"3,379",61,349,22 (6%),349,3%,"48,118",658
bahrain,"3,383",99,8,0,"1,718",150,"1,657",1 (0%),"1,657",0%,"144,155","4,801"
hungary,"2,998",56,340,5,629,4,"2,029",51 (3%),"2,029",11%,"82,010","2,459"
thailand,"2,969",3,54,0,"2,739",7,176,61 (35%),176,2%,"178,083",0
afghanistan,"2,704",235,85,13,345,14,"2,274",7 (0%),"2,274",3%,"11,068",0
greece,"2,626",6,144,1,"1,374",0,"1,108",37 (3%),"1,108",5%,"79,332","1,125"
oman,"2,568",85,12,0,750,0,"1,806",17 (1%),"1,806",0%,"40,459",0
nigeria,"2,558",170,87,2,400,49,"2,071",4 (0%),"2,071",3%,"17,566",978
armenia,"2,386",113,35,2,"1,035",25,"1,316",10 (1%),"1,316",1%,"24,177","1,035"
iraq,"2,296",77,97,2,"1,490",17,709,0 (0%),709,4%,"103,262","5,009"
ghana,"2,169",95,18,1,229,17,"1,922",4 (0%),"1,922",1%,"113,497",0
uzbekistan,"2,149",31,10,1,"1,319",48,820,8 (1%),820,0%,"242,536",0
croatia,"2,096",8,79,2,"1,489",26,528,15 (3%),528,4%,"38,084",527
cameroon,"2,077",245,64,3,953,19,"1,060",12 (1%),"1,060",3%,0,0
azerbaijan,"1,932",38,25,0,"1,441",30,466,17 (4%),466,1%,"157,932","5,335"
bosnia-and-herzegovina,"1,857",18,77,5,825,46,955,4 (0%),955,4%,"33,928","1,145"
iceland,"1,799",1,10,0,"1,717",11,72,0 (0%),72,1%,"50,406",404
estonia,"1,700",1,55,2,259,3,"1,386",7 (1%),"1,386",3%,"55,206",742
cuba,"1,649",38,67,1,827,62,755,13 (2%),755,4%,"53,545","2,039"
bulgaria,"1,618",24,73,1,308,21,"1,237",39 (3%),"1,237",5%,"47,636",0
guinea,"1,586",49,7,0,405,63,"1,174",0 (0%),"1,174",0%,0,0
north-macedonia,"1,511",5,84,2,945,93,482,21 (4%),482,6%,"17,246",249
new-zealand,"1,487",2,20,0,"1,266",3,201,0 (0%),201,1%,"150,223","4,634"
bolivia,"1,470",241,71,5,159,25,"1,240",3 (0%),"1,240",5%,"7,651","1,860"
slovenia,"1,439",5,94,2,239,6,"1,106",21 (2%),"1,106",7%,"55,020","2,072"
lithuania,"1,410",4,46,0,635,3,729,17 (2%),729,3%,"141,678","3,408"
slovakia,"1,408",1,24,0,619,11,765,7 (1%),765,2%,"96,220","1,450"
ivory-coast,"1,398",36,17,2,653,31,728,0 (0%),728,1%,"10,778",270
senegal,"1,182",67,9,0,372,4,801,4 (0%),801,1%,466,0
djibouti,"1,112",15,2,0,686,14,424,0 (0%),424,0%,"13,856",105
hong-kong,"1,040",0,4,0,864,5,172,4 (2%),172,0%,"154,989",0
tunisia,"1,013",4,42,0,328,5,643,25 (4%),643,4%,"24,406",351
honduras,"1,010",111,76,1,116,4,818,10 (1%),818,8%,"4,669","1,026"
latvia,879,8,16,0,348,0,515,4 (1%),515,2%,"64,245","1,143"
cyprus,872,8,15,0,296,0,561,15 (3%),561,2%,"62,267",0
kosovo,851,28,22,0,381,45,448,0 (0%),448,3%,0,0
kyrgyzstan,795,26,10,2,564,37,221,12 (5%),221,1%,"51,472",0
albania,795,6,31,0,531,12,233,7 (3%),233,4%,"8,866",197
niger,750,14,36,1,518,11,196,0 (0%),196,5%,"5,309",38
andorra,748,1,45,1,493,21,210,17 (8%),210,6%,"1,673",0
costa-rica,739,6,6,0,386,14,347,6 (2%),347,1%,"13,851",219
lebanon,737,4,25,0,200,3,512,43 (8%),512,3%,"39,238","1,358"
somalia,722,51,32,1,44,10,646,2 (0%),646,4%,0,0
sri-lanka,718,16,7,0,184,12,527,1 (0%),527,1%,"25,206","1,681"
cruise-ship,712,0,13,0,645,0,54,4 (7%),54,2%,0,0
guatemala,688,44,17,1,72,0,599,5 (1%),599,2%,"7,200",0
congo-kinshasa,674,70,33,1,75,0,566,0 (0%),566,5%,0,0
burkina-faso,662,10,45,1,540,5,77,0 (0%),77,7%,0,0
uruguay,655,3,17,0,442,2,196,10 (5%),196,3%,"21,939",775
sudan,592,150,41,10,52,13,499,0 (0%),499,7%,0,0
georgia,589,7,9,1,221,14,359,6 (2%),359,2%,"15,904",0
san-marino,582,2,41,0,86,3,455,5 (1%),455,7%,"2,451",54
mali,563,19,27,1,213,7,323,0 (0%),323,5%,"2,172",0
channel-islands,544,1,41,0,406,0,97,0 (0%),97,8%,"5,342",0
mayotte,539,0,4,0,235,0,300,4 (1%),300,1%,"3,000",0
maldives,527,8,1,0,18,0,508,2 (0%),508,0%,"8,327",319
el-salvador,490,44,11,1,154,13,325,3 (1%),325,2%,"28,596","1,635"
tanzania,480,0,16,0,167,0,297,7 (2%),297,3%,0,0
malta,477,9,4,0,392,13,81,1 (1%),81,1%,"36,204","1,087"
kenya,465,30,24,2,167,15,274,2 (1%),274,5%,"23,780","2,078"
jamaica,463,31,8,0,33,2,422,2 (0%),422,2%,"5,215",436
jordan,461,1,9,0,367,0,85,5 (6%),85,2%,"84,593","2,501"
taiwan,432,3,6,0,324,0,102,0 (0%),102,1%,"63,713",373
réunion,423,1,0,0,300,0,123,2 (2%),123,0%,0,0
paraguay,370,37,10,0,119,4,241,5 (2%),241,3%,"10,766",424
west-bank-and-gaza,353,0,2,0,76,0,275,0 (0%),275,1%,0,0
palestine,353,0,2,0,76,0,275,0 (0%),275,1%,"32,200",0
venezuela,345,10,10,0,148,6,187,2 (1%),187,3%,"477,790","19,053"
gabon,335,59,5,2,85,18,245,1 (0%),245,1%,724,0
mauritius,332,0,10,0,314,2,8,3 (38%),8,3%,"16,028",0
montenegro,322,0,8,1,245,12,69,2 (3%),69,2%,"6,864",0
isle-of-man,321,1,22,0,271,0,28,21 (75%),28,7%,"3,339",97
equatorial-guinea,315,0,1,0,9,0,305,0 (0%),305,0%,854,0
vietnam,271,1,0,0,219,0,52,8 (15%),52,0%,"261,004",0
rwanda,259,4,0,0,124,4,135,0 (0%),135,0%,"34,350","1,047"
guinea-bissau,257,0,1,0,19,0,237,0 (0%),237,0%,"1,500",0
congo-brazzaville,229,0,9,0,25,0,195,0 (0%),195,4%,0,0
faroe-islands,187,0,0,0,184,0,3,0 (0%),3,0%,"8,021",940
martinique,179,0,14,0,83,0,82,5 (6%),82,8%,0,0
sierra-leone,166,11,8,0,29,8,129,0 (0%),129,5%,0,0
cabo-verde,165,13,2,0,33,15,130,0 (0%),130,1%,791,0
liberia,158,4,18,0,58,10,82,0 (0%),82,11%,0,0
myanmar,155,4,6,0,43,6,106,0 (0%),106,4%,"8,703",422
burma,155,4,6,0,43,6,106,0 (0%),106,4%,0,0
guadeloupe,152,0,12,0,95,0,45,6 (13%),45,8%,0,0
madagascar,149,14,0,0,98,1,51,1 (2%),51,0%,"3,611",218
gibraltar,144,0,0,0,132,1,12,0 (0%),12,0%,"2,711",85
brunei,138,0,1,0,126,2,11,2 (18%),11,1%,"13,924",207
ethiopia,135,2,3,0,75,6,57,0 (0%),57,2%,"22,330","1,560"
tajikistan,128,52,2,0,0,0,126,0 (0%),126,2%,0,0
french-guiana,128,0,1,0,98,0,29,2 (7%),29,1%,0,0
zambia,124,5,3,0,78,3,43,1 (2%),43,2%,"6,882","1,598"
togo,124,1,9,0,67,1,48,0 (0%),48,7%,"7,425",325
cambodia,122,0,0,0,120,1,2,1 (50%),2,0%,"12,222",138
chad,117,44,10,5,39,6,68,0 (0%),68,9%,0,0
trinidad-and-tobago,116,0,8,0,88,7,20,0 (0%),20,7%,"1,838",66
bermuda,115,1,7,0,51,0,57,4 (7%),57,6%,"3,144",325
eswatini,112,4,1,0,12,0,99,0 (0%),99,1%,714,0
aruba,100,0,2,0,81,0,17,4 (24%),17,2%,"1,731",10
monaco,95,0,4,0,73,0,18,1 (6%),18,4%,0,0
benin,90,0,2,0,42,0,46,0 (0%),46,2%,0,0
uganda,89,1,0,0,52,0,37,0 (0%),37,0%,"39,232","2,930"
haiti,85,4,8,0,10,2,67,0 (0%),67,9%,848,21
bahamas,83,1,11,0,24,0,48,1 (2%),48,13%,"1,353",40
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
guyana,82,0,9,0,22,0,51,2 (4%),51,11%,579,0
barbados,81,0,7,0,44,5,30,4 (13%),30,9%,"2,369",209
mozambique,80,1,0,0,19,1,61,0 (0%),61,0%,"2,466",129
sint-maarten,76,0,13,0,44,0,19,7 (37%),19,17%,329,0
nepal,75,16,0,0,16,0,59,0 (0%),59,0%,"63,102","1,475"
cayman-islands,74,0,1,0,10,0,63,3 (5%),63,1%,"1,927",0
car,72,0,0,0,10,0,62,0 (0%),62,0%,0,0
libya,63,0,3,0,22,4,38,0 (0%),38,5%,"2,155",206
south-sudan,46,1,0,0,0,0,46,0 (0%),46,0%,"1,247",0
macau,45,0,0,0,37,0,8,1 (13%),8,0%,0,0
syria,44,0,3,0,27,0,14,0 (0%),14,7%,0,0
mongolia,39,1,0,0,10,0,29,0 (0%),29,0%,"8,022",350
malawi,39,1,3,0,9,0,27,1 (4%),27,8%,892,61
eritrea,39,0,0,0,26,0,13,0 (0%),13,0%,0,0
saint-martin,38,0,3,0,27,0,8,3 (38%),8,8%,0,0
angola,35,5,2,0,11,0,22,0 (0%),22,6%,481,0
zimbabwe,34,0,4,0,5,0,25,0 (0%),25,12%,"7,642",0
antigua-and-barbuda,25,0,3,0,15,0,7,1 (14%),7,12%,151,0
timor-leste,24,0,0,0,16,0,8,0 (0%),8,0%,322,0
botswana,23,0,1,0,8,0,14,0 (0%),14,4%,"7,675",0
grenada,21,1,0,0,13,0,8,4 (50%),8,0%,"1,406",0
laos,19,0,0,0,9,1,10,0 (0%),10,0%,"2,165",144
new-caledonia,18,0,0,0,17,0,1,1 (100%),1,0%,"4,947",0
belize,18,0,2,0,13,0,3,1 (33%),3,11%,"1,043",0
fiji,18,0,0,0,14,2,4,0 (0%),4,0%,"1,007",0
saint-lucia,18,1,0,0,15,0,3,0 (0%),3,0%,446,0
gambia,17,5,1,0,9,1,7,0 (0%),7,6%,401,0
st-vincent-grenadines,16,0,0,0,8,0,8,0 (0%),8,0%,108,0
dominica,16,0,0,0,13,0,3,0 (0%),3,0%,383,0
curaçao,16,0,1,0,13,0,2,0 (0%),2,6%,351,0
namibia,16,0,0,0,8,0,8,0 (0%),8,0%,704,0
sao-tome-and-principe,16,0,1,0,4,0,11,0 (0%),11,6%,19,0
burundi,15,4,1,0,7,3,7,0 (0%),7,7%,284,0
saint-kitts-and-nevis,15,0,0,0,8,2,7,0 (0%),7,0%,294,1
nicaragua,14,0,3,0,7,0,4,0 (0%),4,21%,0,0
falkland-islands,13,0,0,0,13,0,0,0 (nan%),0,0%,388,16
turks-and-caicos,12,0,1,0,5,0,6,0 (0%),6,8%,83,0
vatican-city,11,0,0,0,2,0,9,0 (0%),9,0%,0,0
montserrat,11,0,1,0,2,0,8,1 (13%),8,9%,36,0
seychelles,11,0,0,0,6,0,5,0 (0%),5,0%,0,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,271",0
yemen,10,3,2,0,1,0,7,0 (0%),7,20%,120,0
suriname,10,0,1,0,8,0,1,0 (0%),1,10%,404,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
mauritania,8,0,1,0,6,0,1,0 (0%),1,13%,"1,032",0
papua-new-guinea,8,0,0,0,0,0,8,0 (0%),8,0%,604,0
bhutan,7,0,0,0,5,0,2,0 (0%),2,0%,"10,548",447
caribbean-netherlands,6,1,0,0,0,0,6,0 (0%),6,0%,110,0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
british-virgin-islands,6,0,1,0,3,0,2,0 (0%),2,17%,0,0
western-sahara,6,0,0,0,5,0,1,0 (0%),1,0%,0,0
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
comoros,3,2,0,0,0,0,3,0 (0%),3,0%,0,0
saint-pierre-miquelon,1,0,0,0,0,0,1,0 (0%),1,0%,0,0
united-states,"1,211,745","24,457","69,703","1,135","187,008","8,745","955,034","16,043 (2%)","955,034",6%,"7,457,986","269,448"
spain,"248,301","1,179","25,428",164,"151,633","3,075","71,240","2,254 (3%)","71,240",10%,"1,932,455",0
italy,"211,938","1,221","29,079",195,"82,879","1,225","99,980","1,479 (1%)","99,980",14%,"2,191,403","37,631"
united-kingdom,"191,712","3,990","28,805",289,864,4,"162,043","1,559 (1%)","162,043",15%,"1,291,591","85,186"
france,"169,462",769,"25,201",306,"51,371",587,"92,890","3,696 (4%)","92,890",15%,"1,100,228",0
germany,"166,152",488,"6,993",127,"132,700","2,100","26,459","1,949 (7%)","26,459",4%,"2,547,052",0
russia,"145,268","10,581","1,356",76,"18,095","1,456","125,817","2,300 (2%)","125,817",1%,"4,300,000","200,000"
turkey,"127,659","1,614","3,461",64,"68,166","5,015","56,032","1,384 (2%)","56,032",3%,"1,171,138","35,771"
brazil,"107,844","6,697","7,328",303,"45,815","2,824","54,701","8,318 (15%)","54,701",7%,"339,552",0
iran,"98,647","1,223","6,277",74,"79,379",957,"12,991","2,676 (21%)","12,991",6%,"508,288","12,015"
china,"83,750",6,"4,634",0,"78,503",121,613,33 (5%),613,6%,0,0
